Time[s],Packet ID,Address,Read/Write,Data
30.6538444100,2209,0x52,W,0x00 0x1A
30.6539790800,2209,0x53,R,0xFF
30.6598375300,2210,0x52,W,0x01 0xDC
30.6599723550,2210,0x53,R,0xFF
30.6658518150,2211,0x52,W,0x00 0x0A
30.6659863150,2211,0x53,R,0xFF
30.6718405850,2212,0x52,W,0x01 0xFC
30.6719752100,2212,0x53,R,0xFF
30.6778368400,2213,0x52,W,0x00 0x0B
30.6779714750,2213,0x53,R,0xFF
30.6838494350,2214,0x52,W,0x02 0x1C
30.6839840400,2214,0x53,R,0xFF
30.6900838700,2215,0x52,W,0x00 0x0C
30.6902186950,2215,0x53,R,0xFF
30.7108691100,2216,0x52,W,0x00 0x0C
30.7110042700,2216,0x53,R,0xFF
30.7168374300,2217,0x52,W,0x02 0x3C
30.7169721450,2217,0x53,R,0xFF
30.7378393200,2218,0x59,R,0x81 0x9E
30.7379742500,2218,0x53,R,0xFF
30.9448252900,2219,0x52,W,0x00 0x1A
30.9449604000,2219,0x29,R,0xFF
30.9508361750,2220,0x52,W,0x01 0xDC
30.9509708850,2220,0x53,R,0xFF
30.9628463750,2221,0x52,W,0x00 0x0A
30.9629807750,2221,0x53,R,0xFF
30.9688329400,2222,0x52,W,0x01 0xFC
30.9689674250,2222,0x53,R,0xFF
30.9808252300,2223,0x52,W,0x00 0x0B
30.9809598400,2223,0x53,R,0xFF
30.9868230900,2224,0x52,W,0x02 0x1C 0xA9 0xFF
30.9988338400,2225,0x49,R,0x80 0x86
30.9989687700,2225,0x53,R,0xFF
31.0198399800,2226,0x52,W,0x00 0x0C
31.0199746200,2226,0x53,R,0xFF
31.0258390100,2227,0x52,W,0x02 0x1E
31.0259738450,2227,0x29,R,0xFF
31.0468238250,2228,0x52,W,0x02 0x3C
31.0469586600,2228,0x53,R,0xFF
31.0528235050,2229,0x52,W,0x04 0x0A
31.0529584350,2229,0x53,R,0xFF
31.0638236250,2230,0x52,W,0x04 0x0A
31.0639581300,2230,0x53,R,0xFF
31.0748269350,2231,0x52,W,0x04 0x05 0xD4 0xFF
31.0918413550,2232,0x52,W,0x00 0x1A
31.0919760700,2232,0x53,R,0xFF
31.0978379300,2233,0x52,W,0x01 0xDC
31.0979727500,2233,0x53,R,0xFF
31.1038390900,2234,0x52,W,0x00 0x0A
31.1039737950,2234,0x53,R,0xFF
31.1098383300,2235,0x52,W,0x01 0xFC
31.1099731600,2235,0x53,R,0xFF
31.1158758700,2236,0x52,W,0x00 0x0B
31.1160103800,2236,0x53,R,0xFF
31.1218423700,2237,0x52,W,0x02 0x1C
31.1219767600,2237,0x53,R,0xFF
31.1280842550,2238,0x52,W,0x00 0x21
31.1282194100,2238,0x53,R,0xFF
31.1488257900,2239,0x52,W,0x00 0x0C
31.1489607300,2239,0x69,R,0xFF
31.1548367650,2240,0x52,W,0x80 0x4F
31.1549712650,2240,0x53,R,0xFF
31.1758404600,2241,0x52,W,0x02 0x3C
31.1759752900,2241,0x53,R,0xFF
31.3828480100,2242,0x52,W,0x00 0x1A 0xA9 0xFF
31.3888434950,2243,0x52,W,0x01 0xDC
31.3889782000,2243,0x53,R,0xFF
31.4010776000,2244,0x52,W,0x00 0x0A
31.4012124300,2244,0x53,R,0xFF
31.4070737450,2245,0x52,W,0x01 0xFC
31.4072084650,2245,0x53,R,0xFF
31.4188625400,2246,0x52,W,0x00 0x85
31.4189970400,2246,0x53,R,0xFF
31.4248420400,2247,0x52,W,0x02 0x1C 0xA9 0xFF 0xCA 0xA0 0x21
31.4369601000,2247,0x53,R,0xFF
31.4578483750,2248,0x52,W,0x00 0x0C
31.4579832050,2248,0x53,R,0xFF
31.4638419750,2249,0x52,W,0x02 0x3C
31.4639765800,2249,0x53,R,0xFF
31.4848350100,2250,0x52,W,0x02 0x3C
31.4849699300,2250,0x53,R,0xFF
31.4908268750,2251,0x52,W,0x04 0x0A
31.4909614950,2251,0x53,R,0xFF
31.5018259400,2252,0x52,W,0x04 0x0A
31.5019605500,2252,0x53,R,0xFF
31.5128403700,2253,0x52,W,0x04 0x0A
31.5129748700,2253,0x53,R,0xFF
31.5298559350,2254,0x52,W,0x00 0x1A
31.5299907600,2254,0x53,R,0xFF
31.5358440900,2255,0x52,W,0x01 0xDC
31.5359789100,2255,0x53,R,0xFF
31.5418404400,2256,0x52,W,0x00 0x0A
31.5419752700,2256,0x53,R,0xFF
31.5478490700,2257,0x52,W,0x00 0xFE
31.5479839950,2257,0x53,R,0xFF
31.5538405350,2258,0x52,W,0x00 0x85
31.5539751500,2258,0x53,R,0xFF
31.5598435100,2259,0x52,W,0x02 0x1C
31.5599784100,2259,0x53,R,0xFF
31.5658400850,2260,0x52,W,0x00 0x0C
31.5659747050,2260,0x53,R,0xFF
31.5868262900,2261,0x52,W,0x00 0x0C
31.5869610200,2261,0x53,R,0xFF
31.5928269200,2262,0x52,W,0x02 0x3C
31.5929619750,2262,0x53,R,0xFF
31.6138417000,2263,0x52,W,0x02 0x3C
31.6139764300,2263,0x53,R,0xFF
31.8208753600,2264,0x52,W,0x00 0x1A
31.8210098700,2264,0x53,R,0xFF
31.8268385500,2265,0x52,W,0x01 0xDC
31.8269734900,2265,0x53,R,0xFF
31.8388440800,2266,0x51,R,0x80 0x85
31.8389787850,2266,0x53,R,0xFF
31.8448433350,2267,0x52,W,0x01 0xFC
31.8449780400,2267,0x53,R,0xFF
31.8570743300,2268,0x52,W,0x00 0x0B
31.8572091600,2268,0x53,R,0xFF
31.8630775200,2269,0x52,W,0x02 0x1C
31.8632119200,2269,0x53,R,0xFF
31.8748287600,2270,0x52,W,0x00 0x0C
31.8749637000,2270,0x53,R,0xFF
31.8958430200,2271,0x52,W,0x00 0x0C
31.8959776300,2271,0x53,R,0xFF
31.9018516600,2272,0x52,W,0x02 0x3C
31.9019864850,2272,0x53,R,0xFF
31.9229222300,2273,0x52,W,0x02 0x3C
31.9230570500,2273,0x53,R,0xFF
31.9288458400,2274,0x52,W,0x04 0x0A
31.9289807900,2274,0x53,R,0xFF
31.9398291200,2275,0x52,W,0x04 0x0A
31.9399639350,2275,0x53,R,0xFF
31.9508288050,2276,0x52,W,0x04 0x0A
31.9509638450,2276,0x53,R,0xFF
31.9678426600,2277,0x52,W,0x00 0x8D
31.9679772950,2277,0x53,R,0xFF
31.9738430950,2278,0x52,W,0x01 0xDC
31.9739776850,2278,0x53,R,0xFF
31.9798770150,2279,0x52,W,0x00 0x0A
31.9800119350,2279,0x53,R,0xFF
31.9858464000,2280,0x52,W,0x01 0xFC 0xA9 0xFF
31.9918421150,2281,0x52,W,0x00 0x0B
31.9919770350,2281,0x53,R,0xFF
31.9978444400,2282,0x52,W,0x02 0x1C
31.9979793600,2282,0x53,R,0xFF
32.0038423000,2283,0x52,W,0x00 0x0C
32.0039770300,2283,0x53,R,0xFF
32.0248671200,2284,0x52,W,0x00 0x43
32.0250020450,2284,0x53,R,0xFF
32.0308481100,2285,0x52,W,0x02 0x3C
32.0309830550,2285,0x53,R,0xFF
32.0518437250,2286,0x52,W,0x02 0x3C 0xA9 0xFF
32.2588294750,2287,0x52,W,0x00 0x1A
32.2589640850,2287,0x53,R,0xFF
32.2648308600,2288,0x52,W,0x01 0xDC
32.2649655700,2288,0x53,R,0xFF
32.2768299700,2289,0x52,W,0x00 0x0A
32.2769645850,2289,0x53,R,0xFF
32.2828688900,2290,0x52,W,0x01 0xFC
32.2830038300,2290,0x53,R,0xFF
32.2948442400,2291,0x52,W,0x00 0x0B
32.2949790650,2291,0x53,R,0xFF
32.3008305700,2292,0x52,W,0x02 0x1C
32.3009654000,2292,0x53,R,0xFF
32.3128319400,2293,0x52,W,0x00 0x0C
32.3129665600,2293,0x53,R,0xFF
32.3338455600,2294,0x52,W,0x00 0x0C
32.3339804850,2294,0x53,R,0xFF
32.3398459850,2295,0x52,W,0x02 0x3C
32.3399805950,2295,0x53,R,0xFF 0x94 0x40 0x4F
32.3609820400,2295,0x53,R,0xFF
32.3668310000,2296,0x52,W,0x04 0x0A
32.3669656200,2296,0x53,R,0xFF
32.3778300600,2297,0x52,W,0x04 0x0A
32.3779649750,2297,0x53,R,0xFF
32.3888573850,2298,0x59,R,0x82 0x85
32.3889919800,2298,0x53,R,0xFF
32.4058450050,2299,0x52,W,0x00 0x1A 0xA9 0xFF
32.4118459500,2300,0x52,W,0x01 0xDC
32.4119808750,2300,0x53,R,0xFF
32.4178442350,2301,0x52,W,0x00 0x0A
32.4179788500,2301,0x53,R,0xFF
32.4238439100,2302,0x52,W,0x01 0xFC 0xA9 0xFF 0xCA 0xA0 0x21
32.4299978100,2302,0x53,R,0xFF
32.4358464550,2303,0x52,W,0x02 0x1C
32.4359812700,2303,0x53,R,0xFF 0x94 0x40 0x43
32.4419818950,2303,0x53,R,0xFF
32.4628427800,2304,0x52,W,0x00 0x0C
32.4629773900,2304,0x53,R,0xFF
32.4690835100,2305,0x52,W,0x02 0x3C
32.4692178950,2305,0x53,R,0xFF
32.4898540300,2306,0x52,W,0x02 0x3C
32.4899889650,2306,0x53,R,0xFF
32.6968473750,2307,0x52,W,0x00 0x1A
32.6969817750,2307,0x53,R,0xFF
32.7028324350,2308,0x52,W,0x01 0xDC 0xA9 0xFF
